Date,Q_shigu,Qz,Pz,Tz,Ez,Sz,Pi,Ti,Ei,Si
2006-01-21,435.7461719338354,361.38293935585733,0.003981630290583905,5.761183209586679,-0.0016577723458193546,0.1625741406771163,0.003272472882023134,7.6075543113574255,-0.0015166882414874223,0.13385896948358011
2006-01-22,367.8688041771077,324.47004650657556,0.0012698804934526257,4.630494695462547,-0.0023289133287572755,0.16012004524489448,0.0040773768095285325,4.586012422031965,-0.0013198132047975923,0.12663379593351984
2006-01-23,406.4487426067479,318.3824224701111,0.024182845076377135,5.053123555168005,-0.001690477079128722,0.16004354600676066,0.0025189909667592165,5.1643148152729585,-0.001453863880757805,0.12565616785240727
2006-01-24,406.542044385695,336.3783636922801,0.00532188068283207,6.774089512509903,-0.002133933371019133,0.1532768781686222,0.0003214733498810552,5.430834753605877,-0.0015909936834539698,0.11319002844488
2006-01-25,431.4614220566575,361.50306006814156,0.002608442086109654,6.506536089964229,-0.0016589405790488638,0.14160736017801412,0.0012431990488778724,5.36617003868154,-0.0016299683197631852,0.11945759191513437
2006-01-26,437.05015211936217,367.7219334442421,0.01563244042072613,4.9508502038088675,-0.001587018119314817,0.14079947303871404,0.0011901709559660498,7.3454856802307535,-0.0013455895355855823,0.13162492516623786
2006-01-27,433.57097120618016,349.4450951837299,0.004472197056617978,7.120791118906486,-0.002033234874605176,0.15062202989085877,0.00010487891388124342,7.783938824392098,-0.0014896827446746635,0.15096248700522819
2006-01-28,468.30820504045204,383.17497860765997,0.006374473053578624,9.602339272148877,-0.0021102472541027883,0.14615983040757405,0.009077606900399536,6.5114145744418,-0.0017145849842759389,0.12814510165654971
2006-01-29,449.31102054925816,374.37151418946644,0.004655021901676895,5.957748430105037,-0.0016769435210549181,0.14659680227618493,0.0005788634168691353,7.438327579096805,-0.0018278096209326388,0.11206498898054973
2006-01-30,415.4275818356522,348.845020632305,0.001094541344922867,10.256740241149853,-0.0022615097705760184,0.1516767278942413,0.0002051778102193937,8.768514313501875,-0.001431208268384293,0.1285543452321332
2006-01-31,415.4964513938223,342.63958995549194,0.0018266115426922957,7.048027519974873,-0.002041526487672166,0.12875844714254542,0.00012582152915810769,6.8812248046128275,-0.0016754412120334008,0.10685397624257113
2006-02-01,459.7266317018808,368.65983767953503,0.005673997036170364,7.761616226544036,-0.002147699854213428,0.1269180919658454,0.0010873369117008179,9.324410723263302,-0.0015121122224948402,0.12273828160185728
2006-02-02,441.37947330827745,369.8094291845617,0.009428443462325959,9.02183395016616,-0.001926437005114066,0.1252131787973514,0.001450975432823789,9.088514437112769,-0.002075986878619622,0.129651103236049
2006-02-03,413.76808018976243,346.3388423402962,0.005648619629745578,5.855183337456966,-0.0016783059105602385,0.1345641078698199,0.0035544706089676425,8.348614124919763,-0.0017277577925424227,0.11649372746252151
2006-02-04,451.55009880921176,373.2578243669753,0.009126882537940665,7.742965361130048,-0.0026149235547462558,0.1448967056180813,0.003538132039236039,10.03019205603906,-0.0017261315879420625,0.11320404633963244
2006-02-05,439.7909774419058,368.9482010955342,0.0028010223165847005,8.006472961803995,-0.0020135047710039544,0.140326317093723,0.006043365422184226,8.82760066886847,-0.001762787194063591,0.09467268959535757
2006-02-06,412.32777395874274,341.6905756133722,0.0027785390919859826,5.045433001092428,-0.0018566475204520084,0.10766324068781512,0.0009721883858975115,9.399446150276193,-0.0017961364193802446,0.11430932881363068
2006-02-07,443.30312065410845,352.6869713069179,0.0016594081558157846,8.426171446926821,-0.0018883397793404697,0.11561767654490751,0.009675879753285382,8.54576753538625,-0.001464279644618702,0.10590476851094235
2006-02-08,423.69293503107525,365.5304813151651,0.008441704810337456,7.479839927043136,-0.0024373347184465854,0.12241307751279636,0.005016903355459168,9.169457387474052,-0.0013891920459520903,0.09320361942872576
2006-02-09,462.23787839463506,386.1654664918093,0.0065839173049646775,8.942671895486678,-0.0019360647395548105,0.11988948464895502,4.340480467611372e-05,9.43199437591095,-0.0014319855341447382,0.10799825114101923
2006-02-10,430.7875321943181,375.3518173217959,0.004320566438929731,6.88615211665706,-0.00243950190972087,0.14583475759641107,0.00017641676159646706,9.737271141476404,-0.001824299818866326,0.10326767557980963
2006-02-11,482.0644141194076,392.3382233024178,0.0033360259451378667,9.683836408236074,-0.00216753208196116,0.1454242536345288,0.0035114384095127774,8.56689389745178,-0.0016800480100319288,0.10680608373766168
2006-02-12,450.461623127516,366.77480813951735,0.001144220835545587,9.43593583809664,-0.0022209904676956964,0.12052798453873206,0.0010208364423442207,10.741449483126765,-0.00173837420323937,0.10124493643402808
2006-02-13,437.2438148382513,374.07052297052905,0.0018890297820626863,11.55583053189238,-0.0019577968791796977,0.11881197504503184,0.0051197194051502935,8.331371306586336,-0.0015816030574544568,0.08760740044648316
2006-02-14,437.53935956594313,368.1827016655013,0.003002692139555917,9.762095677452505,-0.0023310035082936796,0.10395182504227196,0.010201625737511663,9.608010140180811,-0.0014518994082444647,0.07686523399503531
2006-02-15,462.9242313708841,368.36662743923245,0.010688142819519445,10.136616023591904,-0.0023048458643500536,0.11269819937718542,0.0028196413029350433,10.33577477908582,-0.0018848435365704933,0.06454433287773806
2006-02-16,443.07735825471667,372.0307096167238,0.00471095670595226,10.421039929724351,-0.0018373044428486207,0.09872903072463456,0.0018197447775844585,8.953633125690956,-0.0017651150245968055,0.07787195665232333
2006-02-17,457.47883902980203,387.08255802825124,0.003939945779560095,9.89895215269694,-0.0020510158934017543,0.10108892319415871,0.00022598904182341616,10.135853013331992,-0.001923145345566912,0.08804878916744044
2006-02-18,473.1632766798746,399.5537274040987,0.00127262357548564,11.654101931551613,-0.002214434493980524,0.10595850424380923,0.0017531151003654295,9.912653787868845,-0.0017943995928707637,0.08818958794787762
2006-02-19,439.84221544622307,363.53595702461655,0.0019931888810936697,9.415970474669974,-0.0023530650880395354,0.0890281192711908,0.003908598981772657,11.013105027101995,-0.0016833635110180965,0.09306100221140527
2006-02-20,493.5635604746212,410.24873495925,0.009685539971704384,9.99337484508613,-0.0020493683768276812,0.10487693457556173,0.009552839579493872,9.055096513460478,-0.0015781054695940598,0.09025907823624404
2006-02-21,493.9913473105238,393.844422878786,0.003795686216860697,9.334346642694568,-0.0024810393938158285,0.1026696011340557,0.0024747991160594986,11.091317607219992,-0.001962951211575348,0.08138574897387126
2006-02-22,520.7430344793776,420.84922052532823,0.010571498115661031,11.212474038033644,-0.002020264270730955,0.08941114196690503,0.007961632930365807,12.07283527594099,-0.001711325668316023,0.05206615691735591
2006-02-23,489.8717587018389,415.9482072893179,0.005772431038494388,11.642798723330456,-0.0025830661808312018,0.08948252787797059,0.0019588370595076347,12.093381300268026,-0.0019989740562341594,0.06896883566444265
2006-02-24,448.39886739291745,374.23965622865035,0.005933273677415314,12.13859910163914,-0.002378372216486909,0.09284295868204173,0.0023690212817559313,9.824676347587541,-0.0018779348046087452,0.07832577331844949
2006-02-25,442.7529364997545,389.20489450664974,0.00474981418864805,11.8319855220943,-0.002226923995631823,0.105907994849955,0.0007749333638952881,10.431649389669328,-0.0018894052839285836,0.05512293174997489
2006-02-26,448.04646522074216,381.3392267566537,0.0034395900706418047,10.958746233463444,-0.0024749906273066704,0.07565831005916882,0.0014028628788988764,10.196512766844787,-0.002131965812087355,0.0722761691701003
2006-02-27,458.53056312436064,386.4089469607074,0.005719683332899346,8.365518950704072,-0.002384387274738491,0.09416978458723375,0.0017276640134425629,10.712837300144308,-0.0021239794914400256,0.08590844965038766
2006-02-28,454.04759622587625,376.0251770556441,0.003513391772210284,9.964986536904439,-0.002583973905655898,0.08644581067129771,0.0053776981959007325,9.65429340033211,-0.0018604323049342276,0.07389467557882336
2006-03-01,432.6233996793039,381.25149120126,0.003963318667791928,10.57977482052242,-0.00243427130010342,0.10287349328336853,0.0006240080074326433,11.230234289930813,-0.002005925598105346,0.08087011137999062
2006-03-02,490.1509889440162,392.2216322869549,0.011614182637297504,14.743211470019634,-0.0020370323960068356,0.0680329124667452,0.0021301388139664916,13.222570902841213,-0.0019927233703377787,0.06638057485612801
2006-03-03,457.1080278919586,386.2451517537158,0.012280999254634937,12.61428998503496,-0.0022885963554336265,0.07349185464645996,0.0016086633755384612,12.57627283876774,-0.0019789796318953477,0.07836648199047339
2006-03-04,453.7170733266446,383.07814490811705,0.002550466191437699,11.303840003713104,-0.0019857669921914717,0.0810520811959886,0.00787310939897984,12.366257789515048,-0.0020504834816999825,0.0654542430252129
2006-03-05,468.00783461660416,398.5167008763372,0.012080091976970896,11.084062499546736,-0.002075530638638061,0.07465270089649931,0.006699234603460038,10.508068886663292,-0.002094097491101663,0.04679065816233546
2006-03-06,486.43599554165064,398.0795817006728,0.005587993777650132,12.903255719992739,-0.0022757732491035182,0.07396129745029517,0.01267268534393534,11.092916826233003,-0.0021932268671310197,0.057210558902091396
2006-03-07,449.0459483782908,387.71592467721575,0.007499221511088134,13.189333689789608,-0.002420750049983046,0.053442699153318285,0.008510229360284201,11.692457308084892,-0.0021097975649094626,0.06821122998881857
2006-03-08,510.6978442398077,414.1714467109342,0.01006256104263884,11.497820387045088,-0.00217953497162824,0.07374754322600335,0.0015500961741150537,11.634723811616169,-0.0019382435541175835,0.056788609220086966
2006-03-09,496.912497681164,401.0532612795,0.0013270806362234847,12.477277235252984,-0.0024041860386219676,0.07126452946144307,8.084154657144986e-05,11.660632068268923,-0.00185836199574857,0.06710005580774027
2006-03-10,479.31791648119935,414.0920096161675,0.0015385092502741083,13.890180334954508,-0.0023426261259542444,0.07053166994991185,0.0005945505485634728,11.71445903047177,-0.002089575920326462,0.0695407553566822
2006-03-11,468.96726124848414,388.6535954686292,0.002420874216168112,13.015903042115083,-0.0025779460486655506,0.06819509621535173,0.0013010464789232712,14.157375854379318,-0.001749879698361445,0.05112710749011265
2006-03-12,508.5293848934915,415.38187849988907,0.001392894858773996,12.839801559088007,-0.002447277845079431,0.09477538729778262,0.0006595313567135034,12.198588911788319,-0.0017928939408666995,0.0637397503894416
2006-03-13,455.71749557935874,386.4034031110773,0.0023217213203709165,11.875469316759549,-0.002442373799773762,0.08187333115290739,0.0025546217095106416,12.785550262090304,-0.002189150739357758,0.06025361094228675
2006-03-14,516.3588388889084,427.27994477341065,0.004379734964458398,12.932504440135089,-0.0024092050373696766,0.05279389358670179,0.003881733079788403,13.002728325476582,-0.0022852577716000774,0.05717980878761252
2006-03-15,467.76863315362857,403.2026931755187,0.0035115298334559863,10.700782301658435,-0.002195614788732066,0.06198323268406888,0.0005635357459787723,14.694488003806425,-0.0019587903135898114,0.05456344587927474
2006-03-16,451.6890386429792,373.2243604198072,0.0028693016365892794,13.583684675658878,-0.002212817793396898,0.05716175569405423,0.00115340964205849,12.711327508578915,-0.002109027958228341,0.054947840867880876
2006-03-17,512.9157477800298,417.0699265205841,0.0036225094775865787,12.609327528711985,-0.0022814586090532797,0.07643459575981157,0.0020450906347017155,13.210242437545986,-0.002094474136100443,0.05738100858528626
2006-03-18,481.64995370473275,419.78700041457955,0.00306307425450018,13.99845770926725,-0.002644628911595608,0.06036081557578779,0.010126295312751317,14.03682334554163,-0.0017697933499996289,0.044242279603153384
2006-03-19,472.6774354119465,390.6150870586825,0.004236343926569443,12.320863918024903,-0.0024417003296891165,0.0716809621951716,0.004550434818194122,13.501100747541944,-0.001964139608582777,0.08428249773954823
2006-03-20,495.3153005829829,415.1870129618014,0.01731176328608441,14.079936424153635,-0.0024766837127680914,0.05611530031723195,0.0028097393400912645,12.526595122906881,-0.001847102337925054,0.04579454375083748
2006-03-21,464.8351100440409,397.84195069922663,0.0036660158450904736,12.7736226842192,-0.002916712333197667,0.049389181778217675,0.0004369116682822326,13.88220405226745,-0.0019217012675287555,0.05183577468873349
2006-03-22,472.2997671711084,409.44978635514906,0.0031258556452891566,13.539149132223832,-0.001987317608513303,0.06276480423612643,0.01161801775531389,14.577844970674292,-0.0023595945764440496,0.05918226681051334
2006-03-23,504.78635501274,429.4032424057911,0.006523258331753492,12.545224408307025,-0.002111371554621691,0.05614739283995491,0.0009275754533173823,14.17635229308339,-0.0018428714999248722,0.056736856222712115
2006-03-24,498.53797873968,407.0867287418225,0.006146201945430057,12.593356016328455,-0.002783320245154732,0.06976194268264478,0.0012497987459944447,12.018627594877003,-0.0023695733919820595,0.0639859433094051
2006-03-25,451.9377601483785,394.8034339371936,0.008257074510434382,13.378160360334196,-0.0027228118902489907,0.05946428575683591,0.0017397247665307182,13.418039730741922,-0.0018387821098677232,0.062468196043598115
2006-03-26,437.9687276567081,383.18359674594063,0.0018378968339301538,12.692686838499222,-0.002732179644799145,0.06887420602324348,0.0009988985497609887,11.837978998780953,-0.001760118834671677,0.05610905049083307
2006-03-27,538.1128254897861,434.54304381916114,0.007828647250686438,12.86571840126754,-0.0022707732761149623,0.06231312562514723,0.001740946633049913,13.969321454903584,-0.002168438013116975,0.041381250006795225
2006-03-28,482.669502194826,411.32466857736387,0.004293042261916564,13.040055165577371,-0.0026392653657957865,0.06048956699421237,0.005674340109887321,15.61428054527933,-0.0022569235639617567,0.04335135926774157
2006-03-29,441.70629113076745,394.1938304303373,0.00044198999480464437,14.065454557931208,-0.0026289950014175703,0.049352060755698965,0.006519579618496943,12.10567931662692,-0.002139804531068966,0.06305944766031009
2006-03-30,490.3462473171975,407.9255052295311,0.010135515844510948,12.237377034904837,-0.0021988842449868276,0.0610476199912654,0.0011202848546348655,11.48099615219457,-0.0020071373785007225,0.04370519196471162
2006-03-31,514.3319184974606,416.60389365750194,0.007674857483941035,13.766339300542498,-0.0025007014139902285,0.060601800793319206,0.0061322242527103,14.405687331475399,-0.002486404972775299,0.0486040698183424
2006-04-01,476.27343303725087,374.69507558048326,0.0010474691785981242,13.416652974237428,-0.0026925683316972177,0.07029428735988463,0.000309266138271268,12.378626237688792,-0.002211641798021887,0.03031033891932596
2006-04-02,515.3552492324502,437.91175298104974,0.0003339884718355266,14.362735928335578,-0.002489343608120554,0.05450689910136527,0.004525529893663088,12.755540283444304,-0.0020719571266711815,0.048029385903626404
2006-04-03,480.8353027184482,410.479484326335,0.019584589773202713,15.77372676325198,-0.002344888556659065,0.040453938977368736,0.0035040525901976287,13.874853175487425,-0.002091007231951497,0.06917604735305949
2006-04-04,492.3039553712592,418.5893164301377,0.0010868395935110004,13.533756403281226,-0.002417633573465004,0.04861713596367072,0.005289489310544925,12.111572304524811,-0.002272460430217975,0.05342744134495872
2006-04-05,476.168272932768,406.8774613532108,0.0024440997552871266,14.566924029151632,-0.0026285371896609586,0.05128639033768233,0.0019530606397638788,14.645093021758722,-0.001990315676363842,0.047221827812290895
2006-04-06,487.18688999669786,423.52864142118773,0.009019677886121995,14.367717242488839,-0.0025624977304963092,0.06974103969523204,0.0006539799138233524,12.557120447384833,-0.0022356467822375785,0.058448639514477374
2006-04-07,501.59732455223696,425.9981846662868,0.002749420288487984,13.0168130305917,-0.0028195712357210476,0.07354443009690902,0.0012930531827263778,12.588353859075115,-0.0023457371110648024,0.03287582428391819
2006-04-08,481.46779625686725,415.0197300159782,0.007619371474436348,12.27594395414872,-0.0024055611831914226,0.06267188437895539,0.0037092626636597344,14.345823391357037,-0.0019407124157020787,0.05255705193560599
2006-04-09,455.5053363466943,400.9471689931123,0.005532997829527091,12.425259054377777,-0.0021088756606773493,0.06580267096610569,0.0007167696005384013,11.81112470672603,-0.002092964091271782,0.05423670462192515
2006-04-10,459.2196983395916,395.9837054292462,0.002354153251321982,15.187141894091242,-0.002214476707674233,0.0934405397616277,0.002764600020803662,15.077254635105227,-0.0023926960930842254,0.05398183194255197
2006-04-11,484.2275682526842,418.14093804693425,0.0027572649958891127,12.599247059551743,-0.002304080860297291,0.049901997764254635,0.0015803129944156264,13.855072005531438,-0.0019414948655296243,0.0502379595040916
2006-04-12,488.1803021262459,412.4240009194292,0.0039809203298669694,12.587042216419286,-0.0025105570348989584,0.053343941080688254,0.005981044070172755,15.203977430829031,-0.0020081217812540518,0.05208113687195875
2006-04-13,470.3790960300495,402.7054960980116,0.007310183725045122,13.696343847445087,-0.002895445814690446,0.062006317053477936,0.0092933854018242,12.42827623170455,-0.0021299788810159067,0.05471620080408465
2006-04-14,485.9112407880543,415.57115267103285,0.007929660747986901,13.420009431690385,-0.002583385263072252,0.0621416511803424,0.005869195034470293,12.496169529342879,-0.0019178579426700777,0.058540562386736106
2006-04-15,485.1135940227076,397.0385990072645,0.002498102055786364,13.789037275296788,-0.002183446304735468,0.07225418603930091,0.0017776452932401223,14.79433743004836,-0.002031619283882307,0.033207477702304325
2006-04-16,508.4106833347511,421.1419146469384,0.006396091263328663,13.144711247136623,-0.0027816804855113034,0.06381899536487799,0.016687823308806433,10.422874001479254,-0.0020564949371592576,0.06113689963145025
2006-04-17,500.22790371477686,404.87197804364996,0.0048487378629207675,13.131519762373342,-0.002335968147230902,0.07634061330576139,0.0012893713673315294,16.203446422183458,-0.0022501695317917432,0.06340554942724436
2006-04-18,486.42566300010964,409.5275803502723,0.0019324661579662606,13.429180224477696,-0.0025931223964545686,0.058089325257115854,0.0009973019426688908,12.749455590573097,-0.002043327359505475,0.05822417232712497
2006-04-19,458.2058826045545,418.93272728586265,0.002031200303956698,11.330227568464519,-0.002468218483955075,0.06310188701209415,0.0025981556831499255,11.218179260198761,-0.0021486656861901226,0.06116153371637942
2006-04-20,504.823415204806,426.7192488447737,0.012875984899592264,11.65510756051574,-0.002372732147502121,0.06296907706283096,0.0030540554399796577,13.309418322459221,-0.0020446328610404553,0.04547024568618917
2006-04-21,492.05718041109435,407.2074504639047,0.004052973896021002,11.098778678005644,-0.002338843181845405,0.08548010213639651,0.003302317258304768,12.815981583626739,-0.0023005751954695026,0.05692955238316966
2006-04-22,505.9182621222125,412.3374298830402,0.0009352137158972645,14.49105526136338,-0.002388634733435271,0.07519204953909746,0.001286242850806089,9.753397784909692,-0.0021531302460338513,0.07366347805682585
2006-04-23,495.61027666374457,408.398910419673,0.001390029516659629,13.918558029051384,-0.002151660190092352,0.07874949177676602,0.0006185729527599326,13.365800439586168,-0.0022306936831029862,0.056461687912590965
2006-04-24,475.94435512687323,402.6385359542663,0.0011629099094959937,13.114938957349725,-0.0023386670956975545,0.05773326008016355,0.0034979458813202556,11.62016360691545,-0.002195393331434049,0.05524075715076981
2006-04-25,493.7803154354484,410.0666661264849,0.005310070255589021,13.506412511013465,-0.0023356547153778693,0.06526426155800684,0.002054566656192647,13.229557615163479,-0.0019537833216765692,0.0628164504117003
2006-04-26,482.28614921251267,430.33776358055,0.010197747900302296,12.714350728034315,-0.0021402933493551947,0.07519827410808859,0.004100573242959233,11.681491027866704,-0.002139064755280662,0.05394697566074223
2006-04-27,475.6846321948947,402.6878923881456,0.00654281631435279,12.278364204437663,-0.0024252817730738116,0.07932634789079612,0.0012770093207638401,10.174459555443631,-0.0022649133168441793,0.06455609955153654
2006-04-28,427.6605320297117,377.8898964650128,0.005011902323491888,13.592064907529855,-0.0021546904318509533,0.07882006940657636,0.0016059147294717943,12.905117376360373,-0.0022950707315875936,0.042131884334737274
2006-04-29,467.8782579416593,405.65769069971714,0.007174858884883945,14.295106502888018,-0.0021005295088745114,0.0844592412822793,0.008375134125142571,13.737722001818787,-0.0018458176539356296,0.07892577105834786
2006-04-30,499.9162588287066,411.7678758850943,0.004385364226354013,12.75352479553817,-0.0025404837640933134,0.0626644338102873,0.006742915813058291,10.501469130742683,-0.001971409571185627,0.05721130433041151
2006-05-01,462.2764772617221,374.76739148578713,0.003605198402126422,11.761190976662032,-0.002185893569652539,0.08078392800609212,0.0016149885488881647,12.343182562538342,-0.0024463138740761408,0.0534880035370297
2006-05-02,497.71544095113865,422.77640770592353,0.004357375404979623,13.110630251142899,-0.0023417949361127705,0.09903863314789989,0.023133154355064085,11.869726207033336,-0.0018845543794113694,0.06690310459174514
2006-05-03,494.8223799511536,404.0220709147337,0.01044749425773898,11.408262317533232,-0.002431859641131727,0.06529730159550218,0.006043870870681367,13.299831327467013,-0.0017091748972090767,0.07140622184927208
2006-05-04,489.3436120937999,396.1132320558321,0.003702500117587047,10.438556324861603,-0.002576621548743322,0.06963479105291107,0.0041518423648097555,11.716333608719959,-0.0016064912189652871,0.09097510831742085
2006-05-05,493.38670726476266,407.51915477652,0.0008075307035795496,11.603663536901916,-0.0025652961012203926,0.09165896747160675,0.0013244025544605815,10.941876452633569,-0.001470826636903484,0.05564397426510109
2006-05-06,475.729965642694,383.71335518911394,0.0013251393179641048,12.681262360099991,-0.0024013919058763623,0.08599810719687227,0.004760774815979411,11.19729984410934,-0.0018423820580016966,0.06306190361307172
2006-05-07,493.383146230908,405.72605292617624,0.008081336879238883,13.214313545771756,-0.0022411413645173545,0.08582715456298795,0.012848736573390031,10.71514080969136,-0.001786136506719839,0.07541565161900371
2006-05-08,477.8899254052907,385.8984820465612,0.006904158776879106,10.065729683860772,-0.002075596457198294,0.08224848426607934,0.0004529682131956888,10.488495382367518,-0.0020711622598373605,0.07965516541950884
2006-05-09,484.0057280326934,400.6170498707222,0.0004612424999108451,9.965469768682105,-0.002578052836448376,0.07748129129219421,0.0031771273785496552,10.177900650743561,-0.002088788261638207,0.07007966687690632
2006-05-10,485.87688298992146,402.13981260915165,0.004611484804827988,11.194546372607487,-0.0022254831614550103,0.08806458135865923,0.00435601905469361,9.834831322712251,-0.0019979279255407973,0.07397398886386804
2006-05-11,455.68340135243034,371.3641072079053,0.001044671929778111,11.691908838162613,-0.0024205212755193913,0.11062461261623105,0.006274627405872347,10.869856798294132,-0.0018498171571444068,0.06661702608755873
2006-05-12,445.65120252819,382.7445510070898,0.0018938062433714693,10.865242931450696,-0.0022723945816527326,0.10406663160506724,0.000127454362071278,10.680100408398946,-0.0020625592444075296,0.07392477763628566
2006-05-13,452.1245272125605,381.46829224960163,0.005793765400687798,10.347969946888476,-0.0022934804464587208,0.0935203432355799,0.004206007378547515,10.23209150003284,-0.0016453034664860374,0.08279455515891135
2006-05-14,442.3159919752011,369.7312484811208,0.007924828645602993,10.526145933132668,-0.002071146800025662,0.10910284212381013,0.0021592877962055943,11.862485326551424,-0.0016243942345228542,0.08674533187613956
2006-05-15,445.3743621202418,368.9523085687068,0.00335298602621709,10.762693562436459,-0.0024010019617490327,0.09282471115959685,0.0026591074556782646,10.789047172673286,-0.002268271325834496,0.08428512244867642
2006-05-16,440.7382558620525,382.64914280945237,0.008204384907082753,11.700876234648963,-0.0020023888615540372,0.0812820324386618,0.0009554389327518828,13.218784118922544,-0.0016294336496399378,0.092170995982365
2006-05-17,443.1924306435848,364.4361178916795,0.0016677828391745665,11.140197570906803,-0.0021193358897798795,0.09253191023741016,0.0054212082687542405,12.05309060322437,-0.0018389097632745038,0.09076358406047398
2006-05-18,431.7251494530566,366.47473862466035,0.007131333542611784,9.698957010563424,-0.0022337581824572374,0.1084749129244066,0.004211432196126946,10.28028325729756,-0.002155409337285965,0.08594547154521892
2006-05-19,453.2752684586636,378.48407120809134,0.0046940025596845444,8.216351708653052,-0.0022813179483731133,0.1151241588654208,0.0020279926564259507,8.106823569844718,-0.001787758876346262,0.09295643202268582
2006-05-20,450.68922438304105,362.06338196392136,0.00029759543351357074,11.071740769929534,-0.0017923242836005021,0.13172499507608387,0.005342780184890459,6.996947060035193,-0.0018732180457151635,0.1072657285121564
2006-05-21,456.65785998465225,382.02764815078905,0.006340032486412855,6.699288063307175,-0.0017928486579020773,0.1086376324691019,0.0012906643342426455,8.46936342060646,-0.0019142046271930023,0.08476207410654994
2006-05-22,471.30626090058814,370.41987810963013,0.00466548282849794,8.397885635235758,-0.0019103079672211027,0.10802166322035618,0.0052378522116068105,9.694560748654162,-0.0018870447584947785,0.09479041338982662
2006-05-23,437.32485213099795,365.73900771758207,0.0052423659465083644,9.28965798718969,-0.0025586569650807803,0.11391394989240139,0.01166596675908928,7.60043112299412,-0.001832087455131017,0.09846718889428333
